2024-10-10 00:01:01|09102024_4514.csv|14400
2024-10-10 00:01:02|09102024_4515.csv|17088
2024-10-10 00:11:02|09102024_4516.csv|19438
2024-10-10 00:12:01|09102024_4517.csv|13233
2024-10-10 00:21:01|09102024_4518.csv|11404
2024-10-10 00:21:02|09102024_4519.csv|10553
2024-10-10 00:30:02|09102024_4520.csv|11866
2024-10-10 00:31:01|09102024_4521.csv|3827
2024-10-10 00:31:01|09102024_4523.csv|483
2024-10-10 00:32:01|09102024_4522.csv|26
2024-10-10 00:32:01|09102024_4524.csv|542
2024-10-10 00:32:01|09102024_4526.csv|37
2024-10-10 00:32:01|10102024_4525.csv|32
2024-10-10 00:32:01|10102024_4527.csv|24
2024-10-10 00:33:01|09102024_4528.csv|313
2024-10-10 00:39:01|10102024_4530.csv|8594
2024-10-10 00:40:01|10102024_4529.csv|3061
2024-10-10 00:40:01|10102024_4531.csv|2
2024-10-10 00:48:02|10102024_4532.csv|12805
2024-10-10 00:48:02|10102024_4534.csv|1
2024-10-10 00:49:01|10102024_4533.csv|11229
2024-10-10 00:51:02|10102024_4535.csv|1
2024-10-10 00:58:02|10102024_4536.csv|15137
2024-10-10 01:00:01|10102024_4537.csv|8746
2024-10-10 01:08:02|10102024_4538.csv|11776
2024-10-10 01:10:02|10102024_4539.csv|10843
2024-10-10 01:17:02|10102024_4540.csv|9313
2024-10-10 01:21:01|10102024_4541.csv|11162
2024-10-10 01:27:01|10102024_4542.csv|9787
2024-10-10 01:31:01|10102024_4543.csv|3024
2024-10-10 01:37:01|10102024_4544.csv|12262
2024-10-10 01:42:01|10102024_4545.csv|15810
2024-10-10 01:50:01|10102024_4546.csv|9782
2024-10-10 01:52:01|10102024_4547.csv|5973
2024-10-10 02:00:01|10102024_4548.csv|10728
2024-10-10 02:02:01|10102024_4549.csv|5357
2024-10-10 02:10:01|10102024_4550.csv|8056
2024-10-10 02:12:01|10102024_4551.csv|6472
2024-10-10 02:20:01|10102024_4552.csv|8180
2024-10-10 02:21:01|10102024_4553.csv|8434
2024-10-10 02:22:01|10102024_4554.csv|3445
2024-10-10 02:32:01|10102024_4555.csv|6448
2024-10-10 02:32:01|10102024_4556.csv|10920
2024-10-10 02:41:02|10102024_4557.csv|5151
2024-10-10 02:42:01|10102024_4558.csv|8299
2024-10-10 02:51:01|10102024_4559.csv|6122
2024-10-10 02:52:02|10102024_4560.csv|3555
2024-10-10 03:00:01|10102024_4561.csv|9424
2024-10-10 03:10:01|10102024_4562.csv|6519
2024-10-10 03:17:01|10102024_4563.csv|7665
2024-10-10 03:27:01|10102024_4564.csv|6098
2024-10-10 03:28:02|10102024_4565.csv|2018
2024-10-10 03:38:01|10102024_4566.csv|4484
2024-10-10 03:44:02|10102024_4567.csv|4593
2024-10-10 03:47:01|10102024_4568.csv|789
2024-10-10 03:53:01|10102024_4569.csv|4295
2024-10-10 03:57:01|10102024_4570.csv|2181
2024-10-10 04:02:01|10102024_4571.csv|2798
2024-10-10 04:06:01|10102024_4572.csv|1711
2024-10-10 04:11:01|10102024_4573.csv|3200
2024-10-10 04:16:01|10102024_4574.csv|2957
2024-10-10 04:22:01|10102024_4575.csv|2557
2024-10-10 04:26:01|10102024_4576.csv|3795
2024-10-10 04:30:01|10102024_4577.csv|2799
2024-10-10 04:36:01|10102024_4578.csv|2454
2024-10-10 04:41:01|10102024_4579.csv|2045
2024-10-10 04:45:01|10102024_4580.csv|2928
2024-10-10 04:50:01|10102024_4581.csv|3289
2024-10-10 04:55:01|10102024_4582.csv|2585
2024-10-10 05:01:01|10102024_4583.csv|3037
2024-10-10 05:09:01|10102024_4584.csv|2007
2024-10-10 05:09:01|10102024_4585.csv|4452
2024-10-10 05:19:01|10102024_4586.csv|2666
2024-10-10 05:20:02|10102024_4587.csv|2830
2024-10-10 05:29:01|10102024_4588.csv|3344
2024-10-10 05:29:01|10102024_4589.csv|2415
2024-10-10 05:39:02|10102024_4590.csv|4623
2024-10-10 05:39:02|10102024_4591.csv|4194
2024-10-10 05:49:01|10102024_4592.csv|2071
2024-10-10 05:50:01|10102024_4593.csv|4096
2024-10-10 05:58:02|10102024_4594.csv|4696
2024-10-10 05:59:01|10102024_4595.csv|5540
2024-10-10 06:08:01|10102024_4596.csv|6075
2024-10-10 06:09:02|10102024_4597.csv|2965
2024-10-10 06:18:01|10102024_4598.csv|10115
2024-10-10 06:20:01|10102024_4599.csv|1072
2024-10-10 06:28:01|10102024_4600.csv|7604
2024-10-10 06:29:02|10102024_4601.csv|8546
2024-10-10 06:37:02|10102024_4602.csv|11284
2024-10-10 06:39:02|10102024_4603.csv|11758
2024-10-10 06:47:01|10102024_4604.csv|10440
2024-10-10 06:49:02|10102024_4605.csv|10439
2024-10-10 06:58:01|10102024_4606.csv|9588
2024-10-10 06:58:01|10102024_4607.csv|7293
2024-10-10 07:08:01|10102024_4608.csv|7936
2024-10-10 07:08:02|10102024_4609.csv|8122
2024-10-10 07:12:02|10102024_4610.csv|5337
2024-10-10 07:18:02|10102024_4611.csv|9276
2024-10-10 07:23:02|10102024_4612.csv|13493
2024-10-10 07:27:02|10102024_4613.csv|6319
2024-10-10 07:32:01|10102024_4614.csv|13093
2024-10-10 07:37:01|10102024_4615.csv|11548
2024-10-10 07:42:01|10102024_4616.csv|16653
2024-10-10 07:47:01|10102024_4617.csv|6537
2024-10-10 07:51:01|10102024_4618.csv|7668
2024-10-10 07:57:01|10102024_4619.csv|12102
2024-10-10 08:01:01|10102024_4620.csv|9047
2024-10-10 08:01:01|NexG02_20241009.csv|0
2024-10-10 08:02:01|NexG01_20241009.csv|0
2024-10-10 08:06:02|10102024_4621.csv|9267
2024-10-10 08:11:02|10102024_4622.csv|6001
2024-10-10 08:16:01|10102024_4623.csv|11054
2024-10-10 08:20:01|10102024_4624.csv|14236
2024-10-10 08:28:01|10102024_4625.csv|11618
2024-10-10 08:30:01|10102024_4626.csv|8807
2024-10-10 08:38:01|10102024_4627.csv|14711
2024-10-10 08:40:01|10102024_4628.csv|19310
2024-10-10 08:47:01|10102024_4629.csv|12765
2024-10-10 08:50:02|10102024_4630.csv|26281
2024-10-10 08:57:01|10102024_4631.csv|17003
2024-10-10 09:00:01|10102024_4632.csv|12140
2024-10-10 09:07:02|10102024_4633.csv|14590
2024-10-10 09:09:01|10102024_4634.csv|19105
2024-10-10 09:15:01|10102024_4635.csv|12853
2024-10-10 09:20:01|10102024_4636.csv|13658
2024-10-10 09:26:01|10102024_4637.csv|14956
2024-10-10 09:29:02|10102024_4638.csv|13347
2024-10-10 09:35:02|10102024_4639.csv|16331
2024-10-10 09:39:01|10102024_4640.csv|18784
2024-10-10 09:45:01|10102024_4641.csv|20999
2024-10-10 09:48:02|10102024_4642.csv|22553
2024-10-10 09:56:02|10102024_4643.csv|27840
2024-10-10 09:58:02|10102024_4644.csv|35949
2024-10-10 10:05:01|10102024_4645.csv|28085
2024-10-10 10:07:02|10102024_4646.csv|21165
2024-10-10 10:15:02|10102024_4647.csv|35024
2024-10-10 10:17:02|10102024_4648.csv|40602
2024-10-10 10:19:01|10102024_4649.csv|3751
2024-10-10 10:25:02|10102024_4650.csv|24769
2024-10-10 10:26:01|10102024_4651.csv|2
2024-10-10 10:28:02|10102024_4652.csv|32794
2024-10-10 10:35:02|10102024_4653.csv|45555
2024-10-10 10:38:03|10102024_4654.csv|71963
2024-10-10 10:45:03|10102024_4655.csv|51084
2024-10-10 10:48:02|10102024_4656.csv|48973
2024-10-10 10:55:02|10102024_4657.csv|43367
2024-10-10 10:58:01|10102024_4658.csv|30948
2024-10-10 11:05:02|10102024_4659.csv|32539
2024-10-10 11:08:02|10102024_4660.csv|33130
2024-10-10 11:09:02|10102024_4661.csv|26308
2024-10-10 11:17:02|10102024_4662.csv|36088
2024-10-10 11:17:02|10102024_4663.csv|29834
2024-10-10 11:18:02|10102024_4664.csv|5835
2024-10-10 11:22:02|10102024_4665.csv|25717
2024-10-10 11:28:03|10102024_4666.csv|83833
2024-10-10 11:28:03|10102024_4667.csv|1
2024-10-10 11:32:02|10102024_4668.csv|53420
2024-10-10 11:37:02|10102024_4669.csv|67249
2024-10-10 11:42:02|10102024_4670.csv|77675
2024-10-10 11:44:02|10102024_4671.csv|61573
2024-10-10 11:47:02|10102024_4672.csv|57839
2024-10-10 11:54:03|10102024_4673.csv|97299
2024-10-10 11:55:01|10102024_4674.csv|7248
2024-10-10 11:58:02|10102024_4675.csv|77716
2024-10-10 11:58:02|10102024_4676.csv|4
2024-10-10 12:05:02|10102024_4677.csv|65809
2024-10-10 12:07:02|10102024_4678.csv|54533
2024-10-10 12:16:03|10102024_4679.csv|89455
2024-10-10 12:17:03|10102024_4680.csv|73496
2024-10-10 12:25:02|10102024_4681.csv|49471
2024-10-10 12:27:03|10102024_4682.csv|59868
2024-10-10 12:32:02|10102024_4683.csv|49987
2024-10-10 12:33:03|10102024_4684.csv|84781
2024-10-10 12:37:02|10102024_4685.csv|40211
2024-10-10 12:39:03|10102024_4686.csv|59528
2024-10-10 12:45:03|10102024_4687.csv|85340
2024-10-10 12:49:03|10102024_4688.csv|74941
2024-10-10 12:54:03|10102024_4689.csv|89654
2024-10-10 12:59:02|10102024_4690.csv|30928
2024-10-10 13:01:02|10102024_4691.csv|32527
2024-10-10 13:02:02|10102024_4692.csv|18803
2024-10-10 13:09:02|10102024_4693.csv|27658
2024-10-10 13:12:02|10102024_4694.csv|40484
2024-10-10 13:19:03|10102024_4695.csv|69066
2024-10-10 13:22:03|10102024_4696.csv|59465
2024-10-10 13:27:02|10102024_4697.csv|67720
2024-10-10 13:32:03|10102024_4698.csv|71127
2024-10-10 13:37:02|10102024_4699.csv|71431
2024-10-10 13:41:03|10102024_4700.csv|58973
2024-10-10 13:46:02|10102024_4701.csv|73598
2024-10-10 13:52:02|10102024_4702.csv|59986
2024-10-10 13:52:02|10102024_4703.csv|1
2024-10-10 13:56:02|10102024_4704.csv|61012
2024-10-10 14:01:02|10102024_4705.csv|54377
2024-10-10 14:06:03|10102024_4706.csv|72542
2024-10-10 14:11:03|10102024_4707.csv|64530
2024-10-10 14:17:03|10102024_4708.csv|61341
2024-10-10 14:20:02|10102024_4709.csv|62831
2024-10-10 14:23:02|10102024_4710.csv|42958
2024-10-10 14:30:02|10102024_4711.csv|51055
2024-10-10 14:33:02|10102024_4712.csv|74331
2024-10-10 14:37:02|10102024_4713.csv|34291
2024-10-10 14:42:02|10102024_4714.csv|65872
2024-10-10 14:48:02|10102024_4715.csv|52115
2024-10-10 14:52:02|10102024_4716.csv|52390
2024-10-10 14:58:02|10102024_4717.csv|67657
2024-10-10 15:02:02|10102024_4718.csv|80934
2024-10-10 15:08:02|10102024_4719.csv|58827
