2024-10-15 00:02:02|14102024_6103.csv|14096
2024-10-15 00:09:02|14102024_6104.csv|20934
2024-10-15 00:12:01|14102024_6105.csv|12665
2024-10-15 00:19:02|14102024_6106.csv|11997
2024-10-15 00:21:02|14102024_6107.csv|6784
2024-10-15 00:29:01|14102024_6108.csv|4339
2024-10-15 00:31:01|14102024_6109.csv|4193
2024-10-15 00:31:01|14102024_6110.csv|1225
2024-10-15 00:31:01|14102024_6111.csv|438
2024-10-15 00:31:01|14102024_6112.csv|396
2024-10-15 00:32:01|14102024_6113.csv|235
2024-10-15 00:35:01|14102024_6114.csv|1
2024-10-15 00:37:01|14102024_6116.csv|1
2024-10-15 00:38:01|14102024_6118.csv|1
2024-10-15 00:38:02|15102024_6115.csv|7769
2024-10-15 00:38:02|15102024_6117.csv|645
2024-10-15 00:43:01|15102024_6119.csv|4738
2024-10-15 00:43:01|15102024_6120.csv|1821
2024-10-15 00:43:01|15102024_6121.csv|1
2024-10-15 00:44:01|15102024_6122.csv|1274
2024-10-15 00:44:01|15102024_6123.csv|1
2024-10-15 00:49:02|15102024_6124.csv|444
2024-10-15 00:49:02|15102024_6125.csv|5187
2024-10-15 00:49:02|15102024_6126.csv|1
2024-10-15 00:49:02|15102024_6127.csv|337
2024-10-15 00:59:01|15102024_6128.csv|7815
2024-10-15 00:59:02|15102024_6129.csv|5104
2024-10-15 01:08:01|15102024_6130.csv|9293
2024-10-15 01:09:01|15102024_6131.csv|9119
2024-10-15 01:18:01|15102024_6132.csv|11744
2024-10-15 01:18:01|15102024_6133.csv|12427
2024-10-15 01:27:01|15102024_6134.csv|6835
2024-10-15 01:28:02|15102024_6135.csv|8957
2024-10-15 01:37:02|15102024_6136.csv|10142
2024-10-15 01:38:01|15102024_6137.csv|11465
2024-10-15 01:47:01|15102024_6139.csv|6628
2024-10-15 01:48:01|15102024_6138.csv|5164
2024-10-15 01:56:01|15102024_6140.csv|6512
2024-10-15 01:58:01|15102024_6141.csv|5761
2024-10-15 02:06:01|15102024_6142.csv|6137
2024-10-15 02:07:01|15102024_6143.csv|5778
2024-10-15 02:16:01|15102024_6144.csv|2421
2024-10-15 02:18:01|15102024_6145.csv|9657
2024-10-15 02:26:01|15102024_6146.csv|5617
2024-10-15 02:28:01|15102024_6147.csv|4252
2024-10-15 02:36:01|15102024_6148.csv|6034
2024-10-15 02:37:02|15102024_6149.csv|2180
2024-10-15 02:46:01|15102024_6150.csv|2833
2024-10-15 02:47:01|15102024_6151.csv|2
2024-10-15 02:48:01|15102024_6152.csv|1872
2024-10-15 02:56:02|15102024_6153.csv|4719
